timestamp,episode_id,phase,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,ee_x,ee_y,ee_z,camera_motion,force_z,gripper,object_distance,success
11.140000,EP-003,place,-0.218177,-0.308510,-0.287383,-0.124984,0.131953,0.381839,0.545968,0.143914,0.648669,0.047882,1.893819,0.920000,0.140000,False
11.160000,EP-003,place,-0.221825,-0.308426,-0.288243,-0.125180,0.134404,0.385238,0.546796,0.144329,0.648381,0.048979,1.638418,0.920000,0.140000,False
11.180000,EP-003,place,-0.221548,-0.309820,-0.288784,-0.120679,0.137838,0.384629,0.547479,0.144550,0.648573,0.037572,2.279475,0.920000,0.140000,False
11.200000,EP-003,place,-0.226147,-0.312403,-0.287568,-0.119208,0.139340,0.387344,0.548058,0.145058,0.648790,0.041117,1.874406,0.920000,0.140000,False
11.220000,EP-003,place,-0.223556,-0.312494,-0.288218,-0.120314,0.141086,0.387601,0.548746,0.145585,0.648736,0.043535,2.561159,0.920000,0.140000,False
11.240000,EP-003,place,-0.221910,-0.312394,-0.287587,-0.120612,0.140657,0.389698,0.549681,0.145954,0.648737,0.051723,1.944508,0.920000,0.140000,False
11.260000,EP-003,place,-0.228085,-0.315513,-0.286494,-0.116848,0.144209,0.391315,0.550120,0.145887,0.648884,0.023854,2.116962,0.920000,0.140000,False
11.280000,EP-003,place,-0.227648,-0.320377,-0.287927,-0.117705,0.148419,0.393526,0.551036,0.146727,0.648862,0.061313,1.753915,0.920000,0.140000,False
11.300000,EP-003,place,-0.230093,-0.314155,-0.288376,-0.114111,0.148170,0.393362,0.552186,0.146719,0.648807,0.057349,2.016491,0.920000,0.140000,False
11.320000,EP-003,place,-0.232518,-0.315617,-0.286983,-0.113558,0.151458,0.395595,0.552845,0.147045,0.648661,0.037498,1.832208,0.920000,0.140000,False
11.340000,EP-003,place,-0.232591,-0.317406,-0.288958,-0.113224,0.150076,0.397631,0.553627,0.147400,0.648599,0.042182,1.813659,0.920000,0.140000,False
11.360000,EP-003,place,-0.234385,-0.317068,-0.288835,-0.111786,0.154968,0.396909,0.554402,0.147535,0.648672,0.040678,1.824272,0.920000,0.140000,False
11.380000,EP-003,place,-0.236831,-0.318629,-0.285175,-0.109307,0.157209,0.400125,0.555204,0.147663,0.648939,0.041323,1.520662,0.920000,0.140000,False
11.400000,EP-003,place,-0.236045,-0.321516,-0.289115,-0.109345,0.156193,0.400936,0.555969,0.148047,0.648726,0.044526,1.859768,0.920000,0.140000,False
11.420000,EP-003,place,-0.236849,-0.323201,-0.289148,-0.109302,0.159931,0.398415,0.557017,0.148223,0.648763,0.053126,2.035729,0.920000,0.140000,False
11.440000,EP-003,place,-0.237714,-0.322585,-0.287697,-0.105344,0.160015,0.401787,0.557842,0.148785,0.648968,0.049433,1.658034,0.920000,0.140000,False
11.460000,EP-003,place,-0.239175,-0.324481,-0.286796,-0.102603,0.162497,0.405444,0.558677,0.148719,0.648817,0.040844,1.612904,0.920000,0.140000,False
11.480000,EP-003,place,-0.240495,-0.324503,-0.286999,-0.102891,0.163730,0.405694,0.559064,0.148580,0.648915,0.021530,1.663986,0.920000,0.140000,False
11.500000,EP-003,place,-0.242046,-0.323468,-0.284677,-0.101934,0.164634,0.404052,0.560445,0.149292,0.648722,0.079654,1.508684,0.920000,0.140000,False
11.520000,EP-003,place,-0.243976,-0.327345,-0.285755,-0.099745,0.166212,0.409240,0.561201,0.149356,0.648833,0.039292,1.133477,0.920000,0.140000,False
11.540000,EP-003,place,-0.246724,-0.326344,-0.288990,-0.097395,0.168546,0.406397,0.562117,0.149420,0.648843,0.048540,1.514264,0.920000,0.140000,False
11.560000,EP-003,place,-0.245888,-0.323974,-0.286684,-0.099626,0.169426,0.406868,0.562600,0.149296,0.648846,0.025722,1.369726,0.920000,0.140000,False
11.580000,EP-003,place,-0.247784,-0.327635,-0.284495,-0.097651,0.170329,0.411121,0.563149,0.150183,0.648755,0.052713,1.473614,0.920000,0.140000,False
11.600000,EP-003,place,-0.250437,-0.330464,-0.288351,-0.096095,0.171690,0.408980,0.564057,0.149769,0.648862,0.050750,1.536643,0.920000,0.140000,False
11.620000,EP-003,place,-0.249667,-0.328815,-0.282994,-0.093621,0.175529,0.410770,0.564883,0.149871,0.649079,0.044966,1.653432,0.920000,0.140000,False
11.640000,EP-003,place,-0.249886,-0.330299,-0.282851,-0.093261,0.178031,0.411913,0.566066,0.149926,0.649009,0.059796,1.307786,0.920000,0.140000,False
11.660000,EP-003,place,-0.249823,-0.329116,-0.283757,-0.091508,0.179543,0.414720,0.566385,0.150110,0.649101,0.017691,0.816015,0.920000,0.140000,False
11.680000,EP-003,place,-0.254532,-0.332132,-0.283218,-0.090644,0.182559,0.414615,0.567143,0.150134,0.648935,0.039079,1.816243,0.920000,0.140000,False
11.700000,EP-003,place,-0.252616,-0.329907,-0.285532,-0.089830,0.179809,0.416255,0.568058,0.150239,0.649257,0.048401,1.130561,0.920000,0.140000,False
11.720000,EP-003,place,-0.256702,-0.331147,-0.282280,-0.087215,0.183673,0.416101,0.568718,0.150296,0.648977,0.037553,1.994694,0.920000,0.140000,False
11.740000,EP-003,place,-0.256569,-0.330762,-0.281448,-0.085919,0.186376,0.414494,0.569383,0.150245,0.649022,0.033430,1.189707,0.920000,0.140000,False
11.760000,EP-003,place,-0.256189,-0.333564,-0.283839,-0.082514,0.185951,0.418593,0.569798,0.150410,0.649131,0.021599,1.594874,0.920000,0.140000,False
11.780000,EP-003,place,-0.259293,-0.332643,-0.280906,-0.082009,0.190759,0.418149,0.570755,0.150083,0.649039,0.050084,0.744755,0.920000,0.140000,False
11.800000,EP-003,place,-0.261022,-0.338655,-0.279101,-0.081094,0.189431,0.420016,0.571117,0.150350,0.649131,0.020906,1.148464,0.920000,0.140000,False
11.820000,EP-003,place,-0.263209,-0.338218,-0.277833,-0.082464,0.195229,0.420141,0.571485,0.150228,0.649305,0.022198,1.245608,0.920000,0.140000,False
11.840000,EP-003,place,-0.261317,-0.336670,-0.279340,-0.078456,0.192736,0.422844,0.572202,0.150124,0.649200,0.037151,1.508915,0.920000,0.140000,False
11.860000,EP-003,place,-0.265392,-0.337846,-0.279632,-0.079573,0.193415,0.422145,0.572430,0.150161,0.649103,0.011924,0.781502,0.920000,0.140000,False
11.880000,EP-003,place,-0.265050,-0.339219,-0.278980,-0.078166,0.196822,0.420754,0.572926,0.150012,0.649315,0.027452,0.917551,0.920000,0.140000,False
11.900000,EP-003,place,-0.266656,-0.338538,-0.280038,-0.077969,0.200323,0.422772,0.573452,0.149912,0.649112,0.028510,0.832032,0.920000,0.140000,False
11.920000,EP-003,place,-0.267092,-0.339184,-0.278334,-0.073893,0.198876,0.423833,0.573787,0.149704,0.649142,0.020085,0.882007,0.920000,0.140000,False
11.940000,EP-003,place,-0.266819,-0.339473,-0.277325,-0.071427,0.202412,0.424362,0.574270,0.149526,0.649242,0.025949,1.414005,0.920000,0.140000,False
11.960000,EP-003,place,-0.269323,-0.343454,-0.279029,-0.069577,0.202074,0.430123,0.574594,0.149297,0.649262,0.020301,1.140826,0.920000,0.140000,False
11.980000,EP-003,place,-0.268204,-0.340430,-0.277975,-0.068017,0.202624,0.425781,0.574936,0.149183,0.648982,0.021388,0.977492,0.920000,0.140000,False
0.000000,EP-004,approach,0.115468,0.206744,0.249572,0.229931,0.151649,0.043211,0.231388,-0.165666,0.484349,0.000533,1.486497,1.000000,0.160000,False
0.020000,EP-004,approach,0.112687,0.203813,0.251155,0.227344,0.150167,0.036703,0.232142,-0.165217,0.484430,0.043896,1.742534,1.000000,0.160000,False
0.040000,EP-004,approach,0.116743,0.209023,0.245537,0.227374,0.150993,0.037553,0.233133,-0.164962,0.484684,0.051520,2.835243,1.000000,0.160000,False
0.060000,EP-004,approach,0.118301,0.208374,0.248214,0.224547,0.148232,0.036603,0.234210,-0.164181,0.484698,0.065885,1.946465,1.000000,0.160000,False
0.080000,EP-004,approach,0.119764,0.205909,0.248823,0.222964,0.146301,0.030375,0.235117,-0.164156,0.484688,0.046300,2.049984,1.000000,0.160000,False
0.100000,EP-004,approach,0.118625,0.210015,0.249883,0.225268,0.146615,0.030876,0.236031,-0.163464,0.484873,0.058728,2.636880,1.000000,0.160000,False
0.120000,EP-004,approach,0.118123,0.210647,0.249886,0.226770,0.141211,0.029559,0.236832,-0.162640,0.484951,0.055978,2.075235,1.000000,0.160000,False
0.140000,EP-004,approach,0.122692,0.211628,0.247619,0.219952,0.143464,0.027873,0.237675,-0.162692,0.485100,0.042773,2.617877,1.000000,0.160000,False
0.160000,EP-004,approach,0.121733,0.213088,0.248974,0.221266,0.143535,0.027634,0.238815,-0.162315,0.485109,0.059741,2.348602,1.000000,0.160000,False
0.180000,EP-004,approach,0.126150,0.212505,0.250062,0.223837,0.139525,0.021813,0.239603,-0.161762,0.485054,0.048249,2.056376,1.000000,0.160000,False
0.200000,EP-004,approach,0.122593,0.213735,0.247540,0.222341,0.137616,0.020562,0.240714,-0.161151,0.485220,0.064204,2.300744,1.000000,0.160000,False
0.220000,EP-004,approach,0.128267,0.212881,0.248848,0.221436,0.139262,0.023226,0.241520,-0.160808,0.485408,0.043717,2.684938,1.000000,0.160000,False
0.240000,EP-004,approach,0.124444,0.213069,0.248322,0.220372,0.136723,0.019497,0.242261,-0.160247,0.485433,0.047551,2.314948,1.000000,0.160000,False
0.260000,EP-004,approach,0.130095,0.215455,0.248706,0.221416,0.136285,0.017869,0.243282,-0.159993,0.485377,0.052591,2.268910,1.000000,0.160000,False
0.280000,EP-004,approach,0.128465,0.215214,0.245719,0.217961,0.132440,0.014726,0.244202,-0.159770,0.485660,0.050773,2.435950,1.000000,0.160000,False
0.300000,EP-004,approach,0.130552,0.215658,0.249642,0.217569,0.133528,0.013416,0.244959,-0.159104,0.485527,0.051037,2.766239,1.000000,0.160000,False
0.320000,EP-004,approach,0.130930,0.215782,0.248397,0.216028,0.129310,0.011739,0.245633,-0.158958,0.485667,0.035559,2.857981,1.000000,0.160000,False
0.340000,EP-004,approach,0.132637,0.217682,0.249715,0.214261,0.129541,0.011508,0.246587,-0.158421,0.485570,0.055295,2.927960,1.000000,0.160000,False
0.360000,EP-004,approach,0.132431,0.216093,0.249872,0.218433,0.128804,0.010710,0.247379,-0.157969,0.485865,0.047801,2.586191,1.000000,0.160000,False
0.380000,EP-004,approach,0.134129,0.217696,0.249619,0.213518,0.127006,0.007105,0.248204,-0.157763,0.485976,0.044964,2.699705,1.000000,0.160000,False
0.400000,EP-004,approach,0.132068,0.218008,0.249583,0.211265,0.130206,0.006404,0.248922,-0.157321,0.486004,0.042108,2.406575,1.000000,0.160000,False
0.420000,EP-004,approach,0.134559,0.222125,0.249525,0.213768,0.123777,0.004154,0.249386,-0.157374,0.486114,0.025443,2.395271,1.000000,0.160000,False
0.440000,EP-004,approach,0.133726,0.221092,0.250403,0.208576,0.122769,0.003823,0.250131,-0.156954,0.486123,0.043007,2.571929,1.000000,0.160000,False
0.460000,EP-004,approach,0.136399,0.221128,0.247406,0.211364,0.122377,-0.001104,0.250955,-0.156571,0.486351,0.045826,2.655193,1.000000,0.160000,False
0.480000,EP-004,approach,0.137727,0.224083,0.245163,0.207476,0.116681,-0.001268,0.251241,-0.156488,0.486326,0.014478,2.997206,1.000000,0.160000,False
0.500000,EP-004,approach,0.138129,0.219803,0.247720,0.209215,0.119049,-0.003911,0.252217,-0.155849,0.486542,0.059870,2.506060,1.000000,0.160000,False
0.520000,EP-004,approach,0.140781,0.223069,0.247754,0.208786,0.115741,-0.004314,0.252552,-0.155602,0.486619,0.022416,3.043315,1.000000,0.160000,False
0.540000,EP-004,approach,0.141301,0.224707,0.248647,0.205234,0.114829,-0.004098,0.253163,-0.155465,0.486677,0.030033,3.328331,1.000000,0.160000,False
0.560000,EP-004,approach,0.141865,0.223214,0.247764,0.207658,0.113789,-0.008874,0.253962,-0.155207,0.486801,0.042882,2.903254,1.000000,0.160000,False
0.580000,EP-004,approach,0.143233,0.223297,0.246701,0.207042,0.109856,-0.010832,0.254226,-0.155087,0.486896,0.015044,3.378728,1.000000,0.160000,False
0.600000,EP-004,approach,0.144880,0.223782,0.248560,0.205691,0.111207,-0.010544,0.254650,-0.155009,0.486945,0.020635,2.754958,1.000000,0.160000,False
0.620000,EP-004,approach,0.142328,0.225335,0.246538,0.201872,0.108799,-0.011918,0.255167,-0.154739,0.486895,0.029421,2.292288,1.000000,0.160000,False
0.640000,EP-004,approach,0.143803,0.225668,0.244563,0.205445,0.107629,-0.015875,0.255510,-0.154493,0.487348,0.030783,3.112168,1.000000,0.160000,False
0.660000,EP-004,approach,0.145281,0.225168,0.243269,0.202042,0.107665,-0.014788,0.255798,-0.154240,0.487523,0.019505,2.344612,1.000000,0.160000,False
0.680000,EP-004,approach,0.144585,0.227949,0.245294,0.203602,0.103581,-0.015553,0.256266,-0.154122,0.487406,0.025491,3.085722,1.000000,0.160000,False
0.700000,EP-004,approach,0.146112,0.228448,0.249214,0.200775,0.103361,-0.021159,0.256855,-0.153902,0.487398,0.030941,3.184344,1.000000,0.160000,False
0.720000,EP-004,approach,0.145362,0.228080,0.245664,0.201577,0.102920,-0.023774,0.256947,-0.153988,0.487616,0.012053,2.920130,1.000000,0.160000,False
0.740000,EP-004,approach,0.146690,0.224802,0.244705,0.199578,0.099538,-0.023424,0.257118,-0.153767,0.487547,0.015403,3.279511,1.000000,0.160000,False
0.760000,EP-004,approach,0.151341,0.228016,0.245389,0.195980,0.100012,-0.025692,0.257304,-0.153505,0.487869,0.023639,3.146815,1.000000,0.160000,False
0.780000,EP-004,approach,0.149724,0.228045,0.242525,0.198329,0.095233,-0.024333,0.257566,-0.153272,0.488100,0.019580,3.303523,1.000000,0.160000,False
0.800000,EP-004,approach,0.148040,0.226892,0.247174,0.194530,0.096896,-0.029571,0.257691,-0.153546,0.488085,0.018062,2.891043,1.000000,0.160000,False
0.820000,EP-004,approach,0.152062,0.229724,0.242682,0.193448,0.093437,-0.029864,0.257590,-0.153163,0.488204,0.020656,3.044162,1.000000,0.160000,False
0.840000,EP-004,approach,0.151900,0.227755,0.242601,0.191829,0.092722,-0.031546,0.257885,-0.153020,0.488040,0.019534,2.816658,1.000000,0.160000,False
0.860000,EP-004,approach,0.150345,0.231017,0.243139,0.193250,0.088858,-0.035573,0.257878,-0.153061,0.488336,0.013447,2.511185,1.000000,0.160000,False
0.880000,EP-004,approach,0.152873,0.231589,0.245568,0.192007,0.089233,-0.035370,0.258159,-0.152974,0.488347,0.013618,3.463235,1.000000,0.160000,False
0.900000,EP-004,approach,0.154357,0.230363,0.244872,0.190937,0.088272,-0.039947,0.257873,-0.152989,0.488797,0.027181,3.325222,1.000000,0.160000,False
0.920000,EP-004,approach,0.155903,0.233281,0.243945,0.186448,0.084213,-0.040589,0.258068,-0.152889,0.488718,0.013602,3.169846,1.000000,0.160000,False
0.940000,EP-004,approach,0.155431,0.229367,0.243418,0.191436,0.079367,-0.038896,0.257656,-0.152901,0.488815,0.021621,2.858202,1.000000,0.160000,False
0.960000,EP-004,approach,0.158778,0.234007,0.239362,0.188298,0.081290,-0.043741,0.257798,-0.153038,0.489032,0.013959,2.902955,1.000000,0.160000,False
0.980000,EP-004,approach,0.157493,0.232219,0.244199,0.186913,0.078835,-0.043651,0.257541,-0.152599,0.489214,0.026548,3.274180,1.000000,0.160000,False
1.000000,EP-004,approach,0.162112,0.231904,0.242249,0.185265,0.077235,-0.044611,0.257387,-0.152738,0.489291,0.010619,2.998231,1.000000,0.160000,False
1.020000,EP-004,approach,0.160806,0.232173,0.240443,0.183625,0.075808,-0.045627,0.257485,-0.152857,0.489263,0.008938,2.782154,1.000000,0.160000,False
1.040000,EP-004,approach,0.162328,0.235188,0.239307,0.183855,0.075243,-0.046906,0.257044,-0.152590,0.489513,0.028532,3.419143,1.000000,0.160000,False
1.060000,EP-004,approach,0.162778,0.233173,0.241247,0.184202,0.072502,-0.051257,0.256974,-0.152835,0.489661,0.015677,3.473980,1.000000,0.160000,False
1.080000,EP-004,approach,0.159718,0.232883,0.238305,0.178996,0.075872,-0.053426,0.256672,-0.152719,0.489695,0.016418,3.735027,1.000000,0.160000,False
1.100000,EP-004,approach,0.164195,0.237071,0.239061,0.180430,0.070764,-0.053967,0.256600,-0.153080,0.489938,0.022044,3.072279,1.000000,0.160000,False
1.120000,EP-004,approach,0.166967,0.234136,0.242152,0.178458,0.070020,-0.054386,0.256326,-0.152954,0.489907,0.015193,3.486214,1.000000,0.160000,False
1.140000,EP-004,approach,0.166328,0.237562,0.238087,0.178374,0.066924,-0.056968,0.255687,-0.152745,0.490185,0.036340,2.965202,1.000000,0.160000,False
1.160000,EP-004,approach,0.164945,0.234158,0.238763,0.174595,0.066708,-0.059039,0.255829,-0.152729,0.490381,0.012096,2.881376,1.000000,0.160000,False
1.180000,EP-004,approach,0.163541,0.235409,0.237844,0.175238,0.067272,-0.060712,0.255329,-0.152716,0.490436,0.024843,3.142149,1.000000,0.160000,False
1.200000,EP-004,reach,0.167490,0.233427,0.239565,0.175392,0.064527,-0.063103,0.255405,-0.152832,0.490422,0.004895,3.227062,1.000000,0.160000,False
1.220000,EP-004,reach,0.165760,0.233897,0.236270,0.175456,0.063914,-0.060722,0.254908,-0.152833,0.490710,0.029452,2.897825,1.000000,0.160000,False
1.240000,EP-004,reach,0.167533,0.235056,0.238154,0.172589,0.060786,-0.068261,0.254580,-0.153255,0.490888,0.027486,3.241868,1.000000,0.160000,False
1.260000,EP-004,reach,0.169172,0.233122,0.237882,0.173616,0.059593,-0.065758,0.253736,-0.153422,0.491008,0.044327,2.714663,1.000000,0.160000,False
1.280000,EP-004,reach,0.170202,0.234840,0.236646,0.169674,0.056452,-0.068519,0.253996,-0.153634,0.490959,0.015717,3.343026,1.000000,0.160000,False
1.300000,EP-004,reach,0.167882,0.234367,0.234876,0.169286,0.055727,-0.070438,0.253382,-0.153333,0.491196,0.036716,2.937164,1.000000,0.160000,False
1.320000,EP-004,reach,0.171203,0.235270,0.236042,0.165734,0.054043,-0.070178,0.252810,-0.153453,0.491345,0.028747,2.865662,1.000000,0.160000,False
1.340000,EP-004,reach,0.171181,0.237725,0.233106,0.167065,0.053960,-0.074786,0.252686,-0.153263,0.491820,0.027044,2.694773,1.000000,0.160000,False
1.360000,EP-004,reach,0.170610,0.236009,0.230347,0.164270,0.050961,-0.075737,0.252461,-0.153593,0.491689,0.021795,2.653266,1.000000,0.160000,False
1.380000,EP-004,reach,0.171177,0.235947,0.234171,0.165701,0.049010,-0.077686,0.251664,-0.153391,0.491722,0.038744,3.063543,1.000000,0.160000,False
1.400000,EP-004,reach,0.172848,0.235228,0.231309,0.160354,0.048224,-0.079570,0.251687,-0.153935,0.492017,0.028980,2.933105,1.000000,0.160000,False
1.420000,EP-004,reach,0.175442,0.237459,0.232083,0.158157,0.047054,-0.081082,0.251118,-0.153513,0.491995,0.035428,3.104889,1.000000,0.160000,False
1.440000,EP-004,reach,0.172906,0.237237,0.231993,0.157455,0.043501,-0.079180,0.250722,-0.153855,0.492155,0.026383,2.920891,1.000000,0.160000,False
1.460000,EP-004,reach,0.175438,0.239190,0.233160,0.160705,0.042530,-0.082087,0.250389,-0.153710,0.492474,0.026054,2.819456,1.000000,0.160000,False
1.480000,EP-004,reach,0.173420,0.237777,0.228516,0.157432,0.045194,-0.084089,0.249983,-0.153833,0.492569,0.020261,2.968671,1.000000,0.160000,False
1.500000,EP-004,reach,0.174448,0.238585,0.231710,0.156955,0.041685,-0.083703,0.249798,-0.154171,0.492592,0.019250,2.890299,1.000000,0.160000,False
1.520000,EP-004,reach,0.175754,0.237763,0.229831,0.155242,0.036678,-0.085869,0.249480,-0.153970,0.492602,0.018900,3.136485,1.000000,0.160000,False
1.540000,EP-004,reach,0.176189,0.239690,0.228138,0.155884,0.037466,-0.088604,0.249284,-0.154250,0.492477,0.019277,3.088589,1.000000,0.160000,False
1.560000,EP-004,reach,0.176716,0.235354,0.227668,0.150881,0.034826,-0.089494,0.249038,-0.154081,0.492957,0.026495,2.910192,1.000000,0.160000,False
1.580000,EP-004,reach,0.176341,0.238154,0.227588,0.150639,0.031542,-0.091147,0.248503,-0.154174,0.492961,0.027495,2.311367,1.000000,0.160000,False
1.600000,EP-004,reach,0.177072,0.236128,0.228360,0.150205,0.031629,-0.092184,0.248444,-0.154242,0.493314,0.019220,2.676868,1.000000,0.160000,False
1.620000,EP-004,reach,0.177908,0.235318,0.226872,0.150549,0.028942,-0.091235,0.247870,-0.154366,0.493443,0.031096,2.812376,1.000000,0.160000,False
1.640000,EP-004,reach,0.180052,0.237452,0.224277,0.147340,0.030766,-0.094820,0.247908,-0.154410,0.493286,0.008634,2.730599,1.000000,0.160000,False
1.660000,EP-004,reach,0.180109,0.236202,0.223617,0.147388,0.028682,-0.096978,0.247450,-0.154390,0.493397,0.023482,2.396257,1.000000,0.160000,False
1.680000,EP-004,reach,0.181258,0.238936,0.224282,0.146933,0.027275,-0.097627,0.247347,-0.154774,0.493608,0.022324,2.807735,1.000000,0.160000,False
1.700000,EP-004,reach,0.182314,0.238017,0.221619,0.144633,0.023871,-0.100031,0.247362,-0.154281,0.493776,0.027258,2.937536,1.000000,0.160000,False
1.720000,EP-004,reach,0.180996,0.236561,0.226034,0.142457,0.020465,-0.100603,0.247036,-0.154440,0.493975,0.021169,2.541314,1.000000,0.160000,False
1.740000,EP-004,reach,0.180607,0.236579,0.224978,0.142335,0.019834,-0.099390,0.247113,-0.154389,0.493817,0.007876,2.129086,1.000000,0.160000,False
1.760000,EP-004,reach,0.180962,0.238780,0.221412,0.140099,0.020880,-0.104205,0.246754,-0.154544,0.493818,0.019741,2.572565,1.000000,0.160000,False
1.780000,EP-004,reach,0.184974,0.237846,0.222044,0.137140,0.018375,-0.106950,0.246818,-0.154335,0.494112,0.018809,2.692198,1.000000,0.160000,False
1.800000,EP-004,reach,0.184330,0.239484,0.217514,0.137209,0.016050,-0.104002,0.246986,-0.154413,0.494172,0.009320,2.451044,1.000000,0.160000,False
1.820000,EP-004,reach,0.185750,0.236548,0.223684,0.134613,0.014228,-0.109755,0.247145,-0.154061,0.494294,0.019075,2.974061,1.000000,0.160000,False
1.840000,EP-004,reach,0.185665,0.240979,0.217103,0.136952,0.013456,-0.106399,0.246809,-0.154449,0.494544,0.029302,2.182237,1.000000,0.160000,False
1.860000,EP-004,reach,0.184165,0.236434,0.216065,0.133151,0.010560,-0.109694,0.247293,-0.153985,0.494386,0.032263,2.748888,1.000000,0.160000,False
1.880000,EP-004,reach,0.185580,0.234145,0.221708,0.129586,0.009640,-0.114332,0.247222,-0.154208,0.494621,0.015418,2.300502,1.000000,0.160000,False
1.900000,EP-004,reach,0.185429,0.237512,0.216183,0.131919,0.011324,-0.111472,0.247671,-0.153941,0.494530,0.024147,2.361969,1.000000,0.160000,False
1.920000,EP-004,reach,0.188962,0.239725,0.217214,0.132565,0.010563,-0.115151,0.247490,-0.153926,0.494654,0.010263,2.664793,1.000000,0.160000,False
1.940000,EP-004,reach,0.186929,0.236031,0.213711,0.127092,0.006319,-0.114807,0.247692,-0.153913,0.494733,0.012531,2.911876,1.000000,0.160000,False
1.960000,EP-004,reach,0.188853,0.235011,0.214540,0.128351,0.001400,-0.117421,0.248083,-0.153942,0.494647,0.018498,2.739844,1.000000,0.160000,False
1.980000,EP-004,reach,0.187060,0.233481,0.214763,0.123481,0.005379,-0.120029,0.248187,-0.153376,0.494489,0.030222,2.416050,1.000000,0.160000,False
2.000000,EP-004,reach,0.189234,0.234964,0.213660,0.123953,0.000592,-0.120473,0.248712,-0.153581,0.494563,0.028619,2.166870,1.000000,0.160000,False
2.020000,EP-004,reach,0.188036,0.236232,0.212287,0.123133,-0.003327,-0.118094,0.249073,-0.153216,0.494652,0.025349,2.353321,1.000000,0.160000,False
2.040000,EP-004,reach,0.187091,0.236443,0.211531,0.121731,-0.003028,-0.122064,0.249705,-0.152758,0.494479,0.038856,2.483416,1.000000,0.160000,False
2.060000,EP-004,reach,0.190356,0.236791,0.210967,0.121575,-0.002300,-0.122858,0.250033,-0.152544,0.494469,0.020205,2.607234,1.000000,0.160000,False
2.080000,EP-004,reach,0.187690,0.238230,0.210711,0.119845,-0.006619,-0.124676,0.250314,-0.152476,0.494522,0.012233,2.575231,1.000000,0.160000,False
2.100000,EP-004,reach,0.188664,0.234499,0.211199,0.119280,-0.007056,-0.124648,0.250860,-0.152520,0.494411,0.028515,2.179303,1.000000,0.160000,False
2.120000,EP-004,reach,0.190576,0.236947,0.207326,0.117571,-0.008074,-0.126284,0.251509,-0.152039,0.494543,0.040666,2.017635,1.000000,0.160000,False
2.140000,EP-004,reach,0.190341,0.235369,0.206835,0.116073,-0.013086,-0.125358,0.251987,-0.151733,0.494456,0.029995,1.676638,1.000000,0.160000,False
2.160000,EP-004,reach,0.189447,0.237644,0.205371,0.112725,-0.009130,-0.129403,0.252656,-0.151572,0.493980,0.039270,2.078158,1.000000,0.160000,False
2.180000,EP-004,reach,0.190446,0.235618,0.205076,0.111718,-0.013086,-0.129833,0.254002,-0.150940,0.494227,0.076588,1.913442,1.000000,0.160000,False
2.200000,EP-004,reach,0.192649,0.235513,0.204285,0.109439,-0.014749,-0.131366,0.254338,-0.150777,0.493940,0.023319,1.709577,1.000000,0.160000,False
2.220000,EP-004,reach,0.189898,0.235242,0.204218,0.110472,-0.014350,-0.133127,0.255457,-0.150418,0.493853,0.058351,1.860741,1.000000,0.160000,False
2.240000,EP-004,reach,0.187418,0.233422,0.202313,0.109257,-0.020859,-0.132282,0.256011,-0.150116,0.493870,0.030299,2.118611,1.000000,0.160000,False
2.260000,EP-004,reach,0.193071,0.232791,0.205066,0.107248,-0.018022,-0.136333,0.256953,-0.149920,0.493537,0.052198,1.565777,1.000000,0.160000,False
2.280000,EP-004,reach,0.190986,0.233931,0.202078,0.105888,-0.020370,-0.134034,0.257697,-0.149452,0.493283,0.045283,2.216805,1.000000,0.160000,False
2.300000,EP-004,reach,0.191544,0.232163,0.200771,0.101331,-0.022033,-0.137706,0.259108,-0.149037,0.492987,0.075428,2.126493,1.000000,0.160000,False
2.320000,EP-004,reach,0.193405,0.235697,0.200498,0.103548,-0.024069,-0.134858,0.259882,-0.148268,0.492854,0.055057,1.518146,1.000000,0.160000,False
2.340000,EP-004,reach,0.191815,0.231047,0.198058,0.100317,-0.023634,-0.138591,0.261240,-0.147983,0.492632,0.069499,1.928700,1.000000,0.160000,False
2.360000,EP-004,reach,0.192366,0.233135,0.199708,0.100853,-0.029645,-0.137696,0.261989,-0.147440,0.492368,0.049071,2.300339,1.000000,0.160000,False
2.380000,EP-004,reach,0.194614,0.232890,0.194895,0.098295,-0.027677,-0.138184,0.263416,-0.146945,0.491897,0.080440,1.830903,1.000000,0.160000,False
2.400000,EP-004,reach,0.194090,0.231414,0.193859,0.098048,-0.028605,-0.143649,0.264620,-0.146426,0.491838,0.066047,1.831313,1.000000,0.160000,False
2.420000,EP-004,reach,0.193240,0.231335,0.195231,0.095294,-0.029071,-0.142497,0.265392,-0.145696,0.491230,0.060874,1.514608,1.000000,0.160000,False
2.440000,EP-004,reach,0.192266,0.231805,0.193825,0.094791,-0.029041,-0.143964,0.266928,-0.145259,0.491057,0.082096,2.207356,1.000000,0.160000,False
2.460000,EP-004,reach,0.192248,0.232552,0.192106,0.091994,-0.036011,-0.144446,0.267994,-0.144760,0.490436,0.065248,1.715747,1.000000,0.160000,False
2.480000,EP-004,reach,0.195235,0.231060,0.190448,0.093280,-0.037010,-0.143433,0.269294,-0.144181,0.490171,0.071701,1.788248,1.000000,0.160000,False
2.500000,EP-004,reach,0.194876,0.230982,0.189636,0.088537,-0.035864,-0.146857,0.270835,-0.143364,0.489685,0.089952,1.803021,1.000000,0.160000,False
